,brand,seg,model,YM,title,sold
9254,362,PC3,3121,201603,4 Series,245
9255,376,PC3,2331,201603,CC,179
9256,583,PC3,3168,201603,200,163
9257,569,PC3,3256,201603,Mondeo,123
9258,459,PC3,2542,201603,S60,99
9259,371,PC3,2411,201603,A5,82
9260,413,PC3,3222,201603,508,76
9261,546,PC3,3195,201603,CTS,37
9262,459,PC3,2551,201603,V60,29
9263,459,PC3,3302,201603,V60 Cross Country,29
9264,394,PC3,3329,201603,XF,28
9265,459,PC3,3310,201603,S60 Cross Country,11
9266,303,PC3,3284,201603, LF쏘나타 PHEV,9
9267,422,PC3,3337,201603,DS5,1
9268,307,PC4,3323,201603,K7,5930
9269,303,PC4,2129,201603,그랜저HG,4006
9270,349,PC4,3096,201603,E-class,2559
9271,312,PC4,3277,201603,임팔라,2009
9272,362,PC4,2351,201603,5 Series,1375
9273,371,PC4,3270,201603,A6,1335
9274,321,PC4,3210,201603,SM7,594
9275,303,PC4,3138,201603,그랜저HG HEV,544
9276,500,PC4,3313,201603,Accord,307
9277,362,PC4,2366,201603,Gran Turismo,303
9278,307,PC4,3131,201603,K7 하이브리드,302
9279,349,PC4,3228,201603,CLS,272
9280,514,PC4,2645,201603,Altima,262
9281,371,PC4,3271,201603,A7,228
9282,303,PC4,3174,201603,아슬란,168
9283,573,PC4,3085,201603,MKZ,66
9284,316,PC4,2123,201603,알페온,63
9285,362,PC4,3296,201603,6-series,53
9286,307,PC4,2682,201603,K7,24
9287,304,PC5,3316,201603,EQ900,3570
9288,303,PC5,3119,201603,제네시스(DH),3289
9289,349,PC5,3128,201603,S-class,296
9290,307,PC5,3221,201603,K9,271
9291,362,PC5,3276,201603,7-series,163
9292,514,PC5,3278,201603,Maxima,144
9293,326,PC5,2166,201603,체어맨 W,126
9294,459,PC5,2545,201603,S80,104
9295,569,PC5,2482,201603,Taurus,77
9296,349,PC5,3261,201603,Maybach,74
9297,583,PC5,3280,201603,300C,63
9298,371,PC5,3200,201603,A8,62
9299,573,PC5,2491,201603,MKS,55
9300,486,PC5,2713,201603,LS,29
9301,394,PC5,2562,201603,XJ,22
9302,390,PC5,2705,201603,New Continental,14
9303,390,PC5,3111,201603,Flying Spur,12
9304,509,PC5,3249,201603,Q70,10
9305,491,PC5,3109,201603,Avalon,5
9306,385,PC5,3219,201603,Ghost Series II,4
9307,385,PC5,2699,201603,Phantom,1
9308,385,PC5,3118,201603,Wraith,1
9309,307,RB~,2183,201603,레이 (2017),1810
9310,307,RB~,3116,201603,쏘울,180
9311,307,RB~,3148,201603,쏘울 EV (전기차),37
9312,303,RU2,3250,201603,투싼(2017),5202
9313,307,RU2,3298,201603,스포티지,4924
9314,326,RU2,3154,201603,티볼리,4797
9315,321,RU2,3080,201603,QM3,1015
9316,312,RU2,3054,201603,트랙스,1002
9317,376,RU2,2337,201603,Tiguan,930
9318,326,RU2,3105,201603,뉴 코란도 C,843
9319,399,RU2,3246,201603,Discovery Sport,333
9320,399,RU2,3312,201603,Range Rover Evoque,196
9321,349,RU2,3197,201603,GLA-Class,192
9322,367,RU2,2445,201603,Countryman,166
9323,486,RU2,3204,201603,NX,163
9324,587,RU2,3233,201603,Renegade,158
9325,491,RU2,3322,201603,RAV4,126
9326,413,RU2,3135,201603,2008,118
9327,514,RU2,3196,201603,Qashqai,114
9328,371,RU2,3268,201603,New Q3,99
9329,569,RU2,3283,201603,Kuga,89
9330,362,RU2,3345,201603,X1,72
9331,514,RU2,3235,201603,Juke,59
9332,587,RU2,2468,201603,Wrangler,44
9333,427,RU2,3234,201603,500X,43
9334,573,RU2,3141,201603,MKC,22
9335,307,RU2,3320,201603,니로,4
9336,307,RU3,3153,201603,쏘렌토,7611
9337,303,RU3,3273,201603,싼타페,7245
9338,349,RU3,3315,201603,GLC,356
9339,399,RU3,2576,201603,Discovery,320
9340,362,RU3,2371,201603,X3,213
9341,371,RU3,2425,201603,Q5,213
9342,399,RU3,3122,201603,Ranger Rover Sport,172
9343,362,RU3,3169,201603,X4,163
9344,500,RU3,3231,201603,CR-V,163
9345,459,RU3,2554,201603,XC60,114
9346,381,RU3,3230,201603,Cayenne,109
9347,321,RU3,3173,201603,QM5,89
9348,486,RU3,3340,201603,RX,48
9349,381,RU3,3137,201603,Macan,46
9350,459,RU3,2556,201603,XC70,33
9351,349,RU3,2775,201603,G-class,19
9352,587,RU3,3171,201603,Cherokee,12
9353,509,RU3,3157,201603,QX50,12
9354,312,RU3,3349,201603,캡티바,1
9355,307,RU5,3334,201603,모하비,1929
9356,303,RU5,3300,201603,맥스크루즈,1126
9357,326,RU5,2214,201603,렉스턴 W,473
9358,569,RU5,3274,201603,Explorer,456
9359,349,RU5,3281,201603,GLE,235
9360,362,RU5,3127,201603,X5,214
9361,362,RU5,3203,201603,X6,196
9362,371,RU5,3344,201603,Q7,176
9363,587,RU5,2465,201603,Grand Cherokee,140
9364,399,RU5,3075,201603,Range Rover,109
9365,573,RU5,3307,201603,MKX,73
9366,500,RU5,3303,201603,Pilot,59
9367,376,RU5,3244,201603,Touareg,46
9368,509,RU5,3160,201603,QX60,35
9369,514,RU5,3139,201603,Pathfinder,19
9370,509,RU5,3225,201603,QX80,1
9371,307,RM~,3152,201603,카니발,6075
9372,312,RM~,2140,201603,올란도,1241
9373,326,RM~,3055,201603,코란도 투리스모,518
9374,307,RM~,3078,201603,카렌스,270
9375,491,RM~,2246,201603,Sienna,92
9376,500,RM~,2688,201603,Odyssey,41
9377,413,RM~,2531,201603,3008,33
9378,422,RM~,3136,201603,Grand C4 Picasso,28
9379,491,RM~,3262,201603,Prius V,11
9380,422,RM~,3227,201603,C4 Picasso,5
9381,583,RM~,2462,201603,Grand Voyager,1
9382,303,O~,1901,201603,포터2,10214
9383,307,O~,1907,201603,봉고3 트럭,5753
9384,303,O~,2009,201603,스타렉스,4370
9385,326,O~,2189,201603,코란도 스포츠,2312
9386,316,O~,2049,201603,다마스,656
9387,316,O~,2052,201603,라보,563
9388,303,O~,3297,201603,쏠라티,82
9389,312,~C,3255,201604,스파크,7273
9390,307,~C,3239,201604,더 뉴 모닝,5579
9391,307,~C,2183,201604,레이 (2017),1662
9392,316,~C,2052,201604,라보,481
9393,316,~C,2049,201604,다마스,468
9394,303,PC1,2126,201604,엑센트,1351
9395,307,PC1,3237,201604,더 뉴 프라이드,410
9396,367,PC1,3164,201604,Hatch,311
9397,362,PC1,3275,201604,1-series,167
9398,349,PC1,3327,201604,A-class,164
9399,367,PC1,3282,201604,Clubman,144
9400,312,PC1,2143,201604,아베오,104
9401,367,PC1,3358,201604,Convertible,54
9402,376,PC1,3257,201604,Polo,44
9403,427,PC1,3048,201604,500,28
9404,376,PC1,2642,201604,Beetle,28
9405,362,PC1,3149,201604,i3,19
9406,427,PC1,3049,201604,500C,14
9407,376,PC1,3217,201604,New Scirocco,1
9408,514,PC1,3188,201604,Leaf,1
9409,303,PC2,3259,201604,아반떼,7658
9410,307,PC2,3321,201604,K3,3284
9411,312,PC2,3242,201604,뉴 크루즈,853
9412,349,PC2,3140,201604,C-class,818
9413,303,PC2,3326,201604,아이오닉 hybrid,755
9414,321,PC2,3191,201604,SM3,706
9415,349,PC2,3147,201604,CLA-Class,456
9416,491,PC2,3335,201604,Prius,358
9417,371,PC2,2408,201604,A4,161
9418,371,PC2,3145,201604,A3,148
9419,303,PC2,3241,201604,더 뉴 i30,124
9420,376,PC2,3095,201604,Golf,121
9421,394,PC2,3232,201604,XE,109
9422,303,PC2,3252,201604,벨로스터,94
9423,321,PC2,3143,201604,SM3 Z.E.,90
9424,376,PC2,3229,201604,Jetta,76
9425,349,PC2,3286,201604,B-class,69
9426,362,PC2,3251,201604,2-series (Active Tourer),67
9427,459,PC2,2548,201604,V40,67
9428,413,PC2,3198,201604,308,44
9429,486,PC2,3189,201604,CT,41
9430,546,PC2,2788,201604,ATS,17
9431,459,PC2,3240,201604,V40 Cross Country,16
9432,307,PC2,3351,201604,K3 쿱,16
9433,486,PC2,3098,201604,IS,11
9434,569,PC2,2474,201604,Focus,6
9435,303,PC3,3151,201604,쏘나타 (2017),5788
9436,321,PC3,3319,201604,SM6,5195
9437,307,PC3,3260,201604,K5,3569
9438,303,PC3,3193,201604,LF쏘나타 HEV,1304
9439,312,PC3,2180,201604,말리부,991
9440,321,PC3,3238,201604,SM5,764
9441,362,PC3,3301,201604,3-series,664
9442,486,PC3,3299,201604,ES,436
9443,491,PC3,3218,201604,Camry,325
9444,307,PC3,3314,201604,K5 하이브리드,320
9445,362,PC3,3121,201604,4 Series,205
9446,509,PC3,3146,201604,Q50,190
9447,303,PC3,3243,201604,i40,150
9448,394,PC3,3329,201604,XF,148
9449,569,PC3,3256,201604,Mondeo,112
9450,376,PC3,2334,201604,Passat,98
9451,583,PC3,3168,201604,200,90
9452,376,PC3,2331,201604,CC,82
9453,459,PC3,2542,201604,S60,82
9454,546,PC3,3195,201604,CTS,67
9455,371,PC3,2411,201604,A5,64
9456,413,PC3,3222,201604,508,49
9457,459,PC3,3302,201604,V60 Cross Country,23
9458,459,PC3,2551,201604,V60,8
9459,459,PC3,3310,201604,S60 Cross Country,6
9460,303,PC3,3284,201604, LF쏘나타 PHEV,5
9461,422,PC3,3337,201604,DS5,4
9462,307,PC4,3323,201604,K7,5496
9463,303,PC4,2129,201604,그랜저HG,3932
9464,362,PC4,2351,201604,5 Series,1415
9465,312,PC4,3277,201604,임팔라,1323
9466,371,PC4,3270,201604,A6,1313
9467,303,PC4,3138,201604,그랜저HG HEV,1233
9468,321,PC4,3210,201604,SM7,590
9469,349,PC4,3096,201604,E-class,533
9470,349,PC4,3228,201604,CLS,396
9471,362,PC4,2366,201604,Gran Turismo,241
9472,371,PC4,3271,201604,A7,189
9473,303,PC4,3174,201604,아슬란,176
9474,514,PC4,2645,201604,Altima,172
9475,500,PC4,3313,201604,Accord,79
9476,573,PC4,3085,201604,MKZ,75
9477,362,PC4,3296,201604,6-series,46
9478,307,PC4,3131,201604,K7 하이브리드,4
9479,316,PC4,2123,201604,알페온,1
9480,303,PC5,3119,201604,제네시스(DH),3423
9481,304,PC5,3316,201604,EQ900,2986
9482,349,PC5,3128,201604,S-class,333
9483,307,PC5,3221,201604,K9,245
9484,362,PC5,3276,201604,7-series,235
9485,326,PC5,2166,201604,체어맨 W,103
9486,349,PC5,3261,201604,Maybach,77
9487,459,PC5,2545,201604,S80,72
9488,569,PC5,2482,201604,Taurus,64
9489,514,PC5,3278,201604,Maxima,64
9490,573,PC5,2491,201604,MKS,49
9491,371,PC5,3200,201604,A8,44
9492,583,PC5,3280,201604,300C,41
9493,394,PC5,3328,201604,XJ,22
9494,509,PC5,3249,201604,Q70,20
9495,390,PC5,3111,201604,Flying Spur,20
9496,486,PC5,2713,201604,LS,16
9497,390,PC5,2705,201604,New Continental,15
9498,491,PC5,3109,201604,Avalon,6
9499,385,PC5,3118,201604,Wraith,4
9500,385,PC5,3219,201604,Ghost Series II,3
9501,390,PC5,2708,201604,Mulsanne,1
9502,307,RB~,2183,201604,레이 (2017),1662
9503,307,RB~,3148,201604,쏘울 EV (전기차),131
9504,307,RB~,3116,201604,쏘울,111
9505,303,RU2,3250,201604,투싼(2017),5735
9506,326,RU2,3154,201604,티볼리,5375
9507,307,RU2,3298,201604,스포티지,4548
9508,307,RU2,3320,201604,니로,2440
9509,321,RU2,3080,201604,QM3,1095
9510,312,RU2,3054,201604,트랙스,1014
9511,326,RU2,3105,201604,뉴 코란도 C,740
9512,376,RU2,2337,201604,Tiguan,321
9513,349,RU2,3197,201604,GLA-Class,256
9514,371,RU2,3268,201604,New Q3,216
9515,362,RU2,3345,201604,X1,213
9516,399,RU2,3246,201604,Discovery Sport,207
9517,413,RU2,3135,201604,2008,206
9518,514,RU2,3196,201604,Qashqai,205
9519,486,RU2,3204,201604,NX,128
9520,491,RU2,3322,201604,RAV4,128
9521,399,RU2,3312,201604,Range Rover Evoque,125
9522,367,RU2,2445,201604,Countryman,101
9523,587,RU2,3233,201604,Renegade,99
9524,587,RU2,2468,201604,Wrangler,97
9525,569,RU2,3283,201604,Kuga,56
9526,514,RU2,3235,201604,Juke,50
9527,587,RU2,2471,201604,Compass,41
9528,573,RU2,3141,201604,MKC,21
9529,427,RU2,3234,201604,500X,16
9530,307,RU3,3153,201604,쏘렌토,8256
9531,303,RU3,3273,201604,싼타페,6518
9532,312,RU3,3349,201604,캡티바,436
9533,362,RU3,2371,201604,X3,196
9534,399,RU3,2576,201604,Discovery,182
9535,349,RU3,3315,201604,GLC,170
9536,362,RU3,3169,201604,X4,169
9537,371,RU3,2425,201604,Q5,142
9538,399,RU3,3122,201604,Ranger Rover Sport,112
9539,486,RU3,3340,201604,RX,110
9540,381,RU3,3230,201604,Cayenne,110
9541,321,RU3,3173,201604,QM5,96
9542,459,RU3,2554,201604,XC60,83
9543,500,RU3,3231,201604,CR-V,71
9544,381,RU3,3137,201604,Macan,54
9545,459,RU3,2556,201604,XC70,29
9546,587,RU3,3171,201604,Cherokee,22
9547,509,RU3,3338,201604,QX50,20
9548,349,RU3,2775,201604,G-class,18
9549,509,RU3,3158,201604,QX70,1
9550,307,RU5,3334,201604,모하비,1664
9551,303,RU5,3300,201604,맥스크루즈,1000
9552,569,RU5,3274,201604,Explorer,459
9553,326,RU5,2214,201604,렉스턴 W,444
9554,349,RU5,3281,201604,GLE,239
9555,371,RU5,3344,201604,Q7,169
9556,362,RU5,3127,201604,X5,166
9557,362,RU5,3203,201604,X6,156
9558,587,RU5,2465,201604,Grand Cherokee,86
9559,399,RU5,3075,201604,Range Rover,71
9560,573,RU5,3307,201604,MKX,70
9561,509,RU5,3160,201604,QX60,46
9562,500,RU5,3303,201604,Pilot,34
9563,514,RU5,3139,201604,Pathfinder,19
9564,376,RU5,3244,201604,Touareg,13
9565,459,RU5,3347,201604,XC90,4
9566,307,RM~,3152,201604,카니발,5490
9567,312,RM~,2140,201604,올란도,1034
9568,326,RM~,3055,201604,코란도 투리스모,470
9569,307,RM~,3078,201604,카렌스,186
9570,491,RM~,2246,201604,Sienna,64
9571,413,RM~,2531,201604,3008,42
9572,422,RM~,3227,201604,C4 Picasso,20
9573,500,RM~,2688,201604,Odyssey,19
9574,422,RM~,3136,201604,Grand C4 Picasso,17
9575,491,RM~,3262,201604,Prius V,15
9576,303,O~,1901,201604,포터2,9155
9577,307,O~,1907,201604,봉고3 트럭,4947
9578,303,O~,2009,201604,스타렉스,4160
9579,326,O~,2189,201604,코란도 스포츠,2001
9580,316,O~,2052,201604,라보,481
9581,316,O~,2049,201604,다마스,468
9582,303,O~,3297,201604,쏠라티,60
9583,312,~C,3255,201605,스파크,8451
9584,307,~C,3239,201605,더 뉴 모닝,5228
9585,307,~C,2183,201605,레이 (2017),1383
9586,316,~C,2049,201605,다마스,468
9587,316,~C,2052,201605,라보,426
9588,312,~C,3142,201605,스파크 EV,92
9589,303,PC1,2126,201605,엑센트,1292
9590,362,PC1,3275,201605,1-series,439
9591,367,PC1,3164,201605,Hatch,392
9592,307,PC1,3237,201605,더 뉴 프라이드,341
9593,367,PC1,3282,201605,Clubman,209
9594,349,PC1,3327,201605,A-class,122
9595,312,PC1,2143,201605,아베오,122
9596,376,PC1,3257,201605,Polo,62
9597,367,PC1,3358,201605,Convertible,52
9598,376,PC1,2642,201605,Beetle,36
9599,427,PC1,3048,201605,500,18
9600,362,PC1,3149,201605,i3,12
9601,427,PC1,3049,201605,500C,11
9602,422,PC1,2514,201605,DS3,2
9603,376,PC1,3217,201605,New Scirocco,1
9604,514,PC1,3188,201605,Leaf,1
9605,303,PC2,3259,201605,아반떼,8472
9606,307,PC2,3321,201605,K3,3686
9607,349,PC2,3140,201605,C-class,982
9608,312,PC2,3242,201605,뉴 크루즈,865
9609,321,PC2,3191,201605,SM3,864
9610,376,PC2,3095,201605,Golf,835
9611,303,PC2,3326,201605,아이오닉 hybrid,765
9612,349,PC2,3147,201605,CLA-Class,390
9613,491,PC2,3335,201605,Prius,150
9614,371,PC2,3145,201605,A3,139
9615,371,PC2,2408,201605,A4,121
9616,376,PC2,3229,201605,Jetta,118
9617,371,PC2,3363,201605,A4,116
9618,303,PC2,3241,201605,더 뉴 i30,115
9619,394,PC2,3232,201605,XE,107
9620,362,PC2,3251,201605,2-series (Active Tourer),107
9621,349,PC2,3286,201605,B-class,64
9622,459,PC2,2548,201605,V40,50
9623,303,PC2,3252,201605,벨로스터,46
9624,413,PC2,3198,201605,308,36
9625,486,PC2,3189,201605,CT,33
9626,321,PC2,3143,201605,SM3 Z.E.,30
9627,307,PC2,3351,201605,K3 쿱,25
9628,486,PC2,3098,201605,IS,19
9629,459,PC2,3240,201605,V40 Cross Country,12
9630,546,PC2,2788,201605,ATS,9
9631,569,PC2,2474,201605,Focus,4
9632,422,PC2,2517,201605,DS4,1
9633,303,PC3,3151,201605,쏘나타 (2017),7972
9634,321,PC3,3319,201605,SM6,7901
9635,307,PC3,3260,201605,K5,4204
9636,312,PC3,3359,201605,말리부,2954
9637,362,PC3,3301,201605,3-series,799
9638,303,PC3,3193,201605,LF쏘나타 HEV,558
9639,312,PC3,2180,201605,말리부,386
9640,321,PC3,3238,201605,SM5,379
9641,486,PC3,3299,201605,ES,330
9642,307,PC3,3314,201605,K5 하이브리드,312
9643,491,PC3,3218,201605,Camry,309
9644,376,PC3,2334,201605,Passat,256
9645,362,PC3,3121,201605,4 Series,225
9646,509,PC3,3146,201605,Q50,210
9647,376,PC3,2331,201605,CC,208
9648,303,PC3,3243,201605,i40,101
9649,569,PC3,3256,201605,Mondeo,99
9650,459,PC3,2542,201605,S60,79
9651,546,PC3,3195,201605,CTS,75
9652,583,PC3,3168,201605,200,74
9653,394,PC3,3329,201605,XF,69
9654,371,PC3,2411,201605,A5,53
9655,413,PC3,3222,201605,508,41
9656,459,PC3,3302,201605,V60 Cross Country,18
9657,303,PC3,3284,201605, LF쏘나타 PHEV,17
9658,459,PC3,2551,201605,V60,14
9659,459,PC3,3310,201605,S60 Cross Country,10
9660,422,PC3,3337,201605,DS5,5
9661,486,PC3,3378,201605,GS,1
9662,307,PC4,3323,201605,K7,4553
9663,303,PC4,2129,201605,그랜저HG,4518
9664,362,PC4,2351,201605,5 Series,1803
9665,371,PC4,3270,201605,A6,1333
9666,312,PC4,3277,201605,임팔라,861
9667,303,PC4,3138,201605,그랜저HG HEV,626
9668,321,PC4,3210,201605,SM7,602
9669,500,PC4,3313,201605,Accord,537
9670,349,PC4,3228,201605,CLS,350
9671,514,PC4,3352,201605,Altima,263
9672,362,PC4,2366,201605,Gran Turismo,215
9673,303,PC4,3174,201605,아슬란,176
9674,371,PC4,3271,201605,A7,176
9675,307,PC4,3131,201605,K7 하이브리드,116
9676,362,PC4,3296,201605,6-series,70
9677,573,PC4,3085,201605,MKZ,69
9678,349,PC4,3096,201605,E-class,65
9679,303,PC5,3119,201605,제네시스(DH),2896
9680,304,PC5,3316,201605,EQ900,2893
9681,349,PC5,3128,201605,S-class,438
9682,362,PC5,3276,201605,7-series,231
9683,307,PC5,3221,201605,K9,231
9684,459,PC5,2545,201605,S80,103
9685,326,PC5,2166,201605,체어맨 W,74
9686,349,PC5,3261,201605,Maybach,72
9687,514,PC5,3278,201605,Maxima,51
9688,371,PC5,3200,201605,A8,39
9689,573,PC5,2491,201605,MKS,39
9690,569,PC5,2482,201605,Taurus,33
9691,583,PC5,3280,201605,300C,26
9692,509,PC5,3249,201605,Q70,24
9693,390,PC5,3111,201605,Flying Spur,18
9694,394,PC5,3328,201605,XJ,16
9695,486,PC5,2713,201605,LS,15
9696,390,PC5,2705,201605,New Continental,10
9697,491,PC5,3109,201605,Avalon,10
9698,385,PC5,3219,201605,Ghost Series II,2
9699,385,PC5,3367,201605,Dawn,1
9700,307,RB~,2183,201605,레이 (2017),1383
9701,307,RB~,3116,201605,쏘울,108
9702,307,RB~,3148,201605,쏘울 EV (전기차),61
9703,303,RU2,3250,201605,투싼(2017),5951
9704,326,RU2,3154,201605,티볼리,5490
9705,307,RU2,3298,201605,스포티지,4791
9706,307,RU2,3320,201605,니로,2676
9707,321,RU2,3080,201605,QM3,1100
9708,312,RU2,3054,201605,트랙스,950
9709,326,RU2,3105,201605,뉴 코란도 C,803
9710,376,RU2,2337,201605,Tiguan,769
9711,399,RU2,3246,201605,Discovery Sport,313
9712,349,RU2,3197,201605,GLA-Class,260
9713,399,RU2,3312,201605,Range Rover Evoque,139
9714,587,RU2,3233,201605,Renegade,136
9715,486,RU2,3204,201605,NX,125
9716,413,RU2,3135,201605,2008,123
9717,367,RU2,2445,201605,Countryman,95
9718,491,RU2,3322,201605,RAV4,77
9719,587,RU2,2468,201605,Wrangler,69
9720,371,RU2,3268,201605,New Q3,56
9721,569,RU2,3283,201605,Kuga,50
9722,514,RU2,3235,201605,Juke,42
9723,362,RU2,3345,201605,X1,35
9724,587,RU2,2471,201605,Compass,33
9725,573,RU2,3141,201605,MKC,19
9726,427,RU2,3234,201605,500X,17
9727,514,RU2,3196,201605,Qashqai,15
9728,307,RU3,3153,201605,쏘렌토,7988
9729,303,RU3,3273,201605,싼타페,7387
9730,312,RU3,3349,201605,캡티바,408
9731,399,RU3,2576,201605,Discovery,292
9732,371,RU3,2425,201605,Q5,175
9733,362,RU3,2371,201605,X3,167
9734,362,RU3,3169,201605,X4,154
9735,349,RU3,3315,201605,GLC,139
9736,321,RU3,3173,201605,QM5,128
9737,381,RU3,3230,201605,Cayenne,116
9738,399,RU3,3122,201605,Ranger Rover Sport,108
9739,500,RU3,3231,201605,CR-V,108
9740,381,RU3,3137,201605,Macan,83
9741,486,RU3,3340,201605,RX,80
9742,459,RU3,2554,201605,XC60,59
9743,459,RU3,2556,201605,XC70,43
9744,349,RU3,2775,201605,G-class,15
9745,509,RU3,3338,201605,QX50,15
9746,509,RU3,3158,201605,QX70,4
9747,587,RU3,3171,201605,Cherokee,2
9748,307,RU5,3334,201605,모하비,1382
9749,303,RU5,3300,201605,맥스크루즈,908
9750,569,RU5,3274,201605,Explorer,389
9751,326,RU5,2214,201605,렉스턴 W,386
9752,349,RU5,3281,201605,GLE,229
9753,362,RU5,3127,201605,X5,182
9754,362,RU5,3203,201605,X6,153
9755,371,RU5,3344,201605,Q7,115
9756,500,RU5,3303,201605,Pilot,81
9757,587,RU5,2465,201605,Grand Cherokee,80
9758,399,RU5,3075,201605,Range Rover,80
9759,573,RU5,3307,201605,MKX,73
9760,376,RU5,3244,201605,Touareg,41
9761,509,RU5,3160,201605,QX60,14
9762,514,RU5,3139,201605,Pathfinder,12
9763,509,RU5,3225,201605,QX80,1
9764,307,RM~,3152,201605,카니발,5065
9765,312,RM~,2140,201605,올란도,1194
9766,326,RM~,3055,201605,코란도 투리스모,500
9767,307,RM~,3078,201605,카렌스,207
9768,491,RM~,2246,201605,Sienna,72
9769,413,RM~,2531,201605,3008,32
9770,500,RM~,2688,201605,Odyssey,30
9771,422,RM~,3136,201605,Grand C4 Picasso,11
9772,422,RM~,3227,201605,C4 Picasso,9
9773,491,RM~,3262,201605,Prius V,6
9774,303,O~,1901,201605,포터2,9597
9775,307,O~,1907,201605,봉고3 트럭,5122
9776,303,O~,2009,201605,스타렉스,3717
9777,326,O~,2189,201605,코란도 스포츠,1938
9778,316,O~,2049,201605,다마스,468
9779,316,O~,2052,201605,라보,426
9780,303,O~,3297,201605,쏠라티,65
9781,307,~C,3239,201606,더 뉴 모닝,6047
9782,312,~C,3255,201606,스파크,5647
9783,307,~C,2183,201606,레이 (2017),1713
9784,316,~C,2049,201606,다마스,485
9785,316,~C,2052,201606,라보,397
9786,312,~C,3142,201606,스파크 EV,1
9787,303,PC1,2126,201606,엑센트,1576
9788,367,PC1,3164,201606,Hatch,462
9789,362,PC1,3275,201606,1-series,459
9790,307,PC1,3237,201606,더 뉴 프라이드,442
9791,367,PC1,3282,201606,Clubman,216
9792,349,PC1,3327,201606,A-class,129
9793,312,PC1,2143,201606,아베오,98
9794,367,PC1,3358,201606,Convertible,49
9795,376,PC1,2642,201606,Beetle,43
9796,376,PC1,3257,201606,Polo,39
9797,427,PC1,3048,201606,500,35
9798,422,PC1,2514,201606,DS3,9
9799,427,PC1,3049,201606,500C,8
9800,362,PC1,3149,201606,i3,7
9801,514,PC1,3188,201606,Leaf,5
9802,362,PC1,3130,201606,2 Series,1
9803,303,PC2,3259,201606,아반떼,12364
9804,307,PC2,3321,201606,K3,4072
9805,321,PC2,3191,201606,SM3,1147
9806,349,PC2,3140,201606,C-class,1043
9807,312,PC2,3242,201606,뉴 크루즈,930
9808,303,PC2,3326,201606,아이오닉 hybrid,630
9809,376,PC2,3095,201606,Golf,437
9810,349,PC2,3147,201606,CLA-Class,336
9811,491,PC2,3335,201606,Prius,251
9812,394,PC2,3232,201606,XE,204
9813,362,PC2,3251,201606,2-series (Active Tourer),146
9814,371,PC2,3145,201606,A3,140
9815,303,PC2,3353,201606,아이오닉 electric,131
9816,303,PC2,3241,201606,더 뉴 i30,96
9817,376,PC2,3229,201606,Jetta,92
9818,303,PC2,3252,201606,벨로스터,83
9819,459,PC2,2548,201606,V40,77
9820,371,PC2,3363,201606,A4,76
9821,349,PC2,3286,201606,B-class,52
9822,486,PC2,3189,201606,CT,49
9823,413,PC2,3198,201606,308,43
9824,371,PC2,2408,201606,A4,35
9825,486,PC2,3098,201606,IS,32
9826,459,PC2,3240,201606,V40 Cross Country,20
9827,321,PC2,3143,201606,SM3 Z.E.,20
9828,307,PC2,3351,201606,K3 쿱,19
9829,546,PC2,2788,201606,ATS,17
9830,569,PC2,2474,201606,Focus,12
9831,422,PC2,3383,201606,DS4 Crossback,1
9832,303,PC3,3151,201606,쏘나타 (2017),8002
9833,321,PC3,3319,201606,SM6,7027
9834,312,PC3,3359,201606,말리부,6058
9835,307,PC3,3260,201606,K5,4460
9836,362,PC3,3301,201606,3-series,1444
9837,486,PC3,3299,201606,ES,834
9838,303,PC3,3193,201606,LF쏘나타 HEV,753
9839,491,PC3,3218,201606,Camry,572
9840,321,PC3,3238,201606,SM5,431
9841,307,PC3,3314,201606,K5 하이브리드,415
9842,376,PC3,2334,201606,Passat,364
9843,362,PC3,3121,201606,4 Series,278
9844,312,PC3,2180,201606,말리부,252
9845,509,PC3,3146,201606,Q50,232
